user_id,registration_date,age,gender,region,acq_channel,buyer_segment,cohort_week,cohort_month
26148,2024-08-27 02:35:00,59,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26149,2024-08-27 17:25:00,53,F,Новосибирск,TikTok,rare,2024-08-26,2024-08-01
26150,2024-08-27 02:09:00,43,M,Екатеринбург,TikTok,regular,2024-08-26,2024-08-01
26151,2024-08-27 17:36:00,24,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26153,2024-08-27 05:05:00,35,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26157,2024-08-27 07:54:00,42,M,Ростов-на-Дону,TikTok,rare,2024-08-26,2024-08-01
26158,2024-08-27 07:31:00,42,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26159,2024-08-27 14:14:00,65,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26160,2024-08-27 17:27:00,31,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26165,2024-08-27 09:52:00,66,M,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26167,2024-08-27 17:26:00,61,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26172,2024-08-27 15:20:00,21,M,Екатеринбург,TikTok,one_time,2024-08-26,2024-08-01
26173,2024-08-27 12:49:00,64,F,Новосибирск,TikTok,medium,2024-08-26,2024-08-01
26177,2024-08-27 20:25:00,44,F,Москва,TikTok,one_time,2024-08-26,2024-08-01
26181,2024-08-27 21:00:00,54,F,Московская область,TikTok,regular,2024-08-26,2024-08-01
26185,2024-08-27 17:58:00,42,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26186,2024-08-27 00:48:00,30,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26188,2024-08-27 19:32:00,51,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26189,2024-08-27 10:24:00,66,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26191,2024-08-27 09:21:00,37,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26193,2024-08-27 04:56:00,61,M,Московская область,TikTok,medium,2024-08-26,2024-08-01
26194,2024-08-27 19:32:00,58,F,Москва,TikTok,one_time,2024-08-26,2024-08-01
26196,2024-08-27 17:45:00,67,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26197,2024-08-27 20:46:00,58,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26199,2024-08-27 00:25:00,25,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26200,2024-08-27 01:10:00,29,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26201,2024-08-27 07:18:00,21,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26203,2024-08-27 06:19:00,40,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26204,2024-08-27 01:21:00,24,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26206,2024-08-27 05:35:00,45,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26207,2024-08-27 05:41:00,47,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26209,2024-08-27 18:27:00,68,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26210,2024-08-27 01:52:00,32,F,Краснодар,TikTok,medium,2024-08-26,2024-08-01
26212,2024-08-27 20:36:00,52,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26213,2024-08-27 18:29:00,64,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26216,2024-08-27 14:43:00,47,F,Краснодар,TikTok,rare,2024-08-26,2024-08-01
26218,2024-08-27 19:43:00,68,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26222,2024-08-27 18:31:00,56,F,Екатеринбург,TikTok,medium,2024-08-26,2024-08-01
26224,2024-08-27 08:59:00,44,F,Нижний Новгород,TikTok,medium,2024-08-26,2024-08-01
26225,2024-08-27 00:54:00,56,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26226,2024-08-27 14:32:00,34,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26227,2024-08-27 07:09:00,46,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26229,2024-08-27 20:44:00,39,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26230,2024-08-27 19:16:00,49,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26233,2024-08-27 06:15:00,46,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26234,2024-08-28 04:36:00,36,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26235,2024-08-28 19:09:00,56,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26236,2024-08-28 15:37:00,29,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26237,2024-08-28 16:30:00,38,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26241,2024-08-28 11:07:00,67,M,Нижний Новгород,TikTok,rare,2024-08-26,2024-08-01
26242,2024-08-28 11:56:00,32,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26246,2024-08-28 12:10:00,18,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26248,2024-08-28 06:51:00,30,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26249,2024-08-28 09:16:00,68,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26250,2024-08-28 04:08:00,23,F,Екатеринбург,TikTok,rare,2024-08-26,2024-08-01
26251,2024-08-28 08:21:00,37,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26252,2024-08-28 19:47:00,43,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26254,2024-08-28 16:06:00,62,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26255,2024-08-28 13:27:00,57,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26256,2024-08-28 17:01:00,45,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26257,2024-08-28 01:33:00,46,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26260,2024-08-28 07:13:00,22,M,Новосибирск,TikTok,regular,2024-08-26,2024-08-01
26263,2024-08-28 07:54:00,42,M,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26266,2024-08-28 14:57:00,21,M,Екатеринбург,TikTok,rare,2024-08-26,2024-08-01
26268,2024-08-28 19:43:00,52,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26270,2024-08-28 03:09:00,22,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26271,2024-08-28 06:01:00,26,F,Ростов-на-Дону,TikTok,medium,2024-08-26,2024-08-01
26272,2024-08-28 04:18:00,19,F,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26273,2024-08-28 11:19:00,59,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26275,2024-08-28 15:17:00,19,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26276,2024-08-28 11:01:00,67,F,Краснодар,TikTok,rare,2024-08-26,2024-08-01
26277,2024-08-28 10:49:00,30,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26280,2024-08-28 16:31:00,31,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26285,2024-08-28 13:10:00,18,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26288,2024-08-28 05:55:00,70,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26289,2024-08-28 20:04:00,42,M,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26290,2024-08-28 21:04:00,61,M,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26292,2024-08-28 23:07:00,57,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26293,2024-08-28 21:59:00,37,F,Екатеринбург,TikTok,medium,2024-08-26,2024-08-01
26295,2024-08-28 20:42:00,49,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26299,2024-08-28 00:30:00,57,M,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26301,2024-08-28 04:05:00,51,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26302,2024-08-28 19:15:00,54,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26304,2024-08-28 20:43:00,18,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26305,2024-08-28 03:17:00,52,F,Краснодар,TikTok,medium,2024-08-26,2024-08-01
26307,2024-08-28 10:19:00,67,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26308,2024-08-28 20:46:00,37,M,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26309,2024-08-28 08:30:00,55,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26311,2024-08-28 16:18:00,56,F,Московская область,TikTok,rare,2024-08-26,2024-08-01
26312,2024-08-28 13:51:00,49,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26315,2024-08-28 00:14:00,32,M,Екатеринбург,TikTok,regular,2024-08-26,2024-08-01
26317,2024-08-28 09:29:00,32,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26318,2024-08-28 09:26:00,40,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26320,2024-08-28 04:55:00,18,M,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26321,2024-08-28 00:51:00,65,F,Московская область,TikTok,rare,2024-08-26,2024-08-01
26322,2024-08-28 11:17:00,43,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26328,2024-08-28 21:22:00,59,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26329,2024-08-28 05:06:00,51,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26333,2024-08-28 20:24:00,46,M,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26334,2024-08-28 09:29:00,31,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26335,2024-08-28 21:55:00,32,M,Екатеринбург,TikTok,one_time,2024-08-26,2024-08-01
26336,2024-08-28 19:44:00,31,F,Екатеринбург,TikTok,regular,2024-08-26,2024-08-01
26337,2024-08-28 18:53:00,33,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26338,2024-08-28 17:44:00,36,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26340,2024-08-28 21:55:00,64,M,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26341,2024-08-28 04:25:00,68,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26342,2024-08-28 20:23:00,36,F,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26344,2024-08-28 22:24:00,42,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26347,2024-08-28 16:24:00,63,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26348,2024-08-28 05:39:00,32,F,Московская область,TikTok,regular,2024-08-26,2024-08-01
26350,2024-08-28 03:51:00,43,F,Москва,TikTok,one_time,2024-08-26,2024-08-01
26352,2024-08-28 16:04:00,39,M,Екатеринбург,TikTok,one_time,2024-08-26,2024-08-01
26356,2024-08-28 01:13:00,38,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26357,2024-08-28 18:58:00,29,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26359,2024-08-28 01:06:00,70,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26361,2024-08-29 13:04:00,65,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26362,2024-08-29 16:53:00,27,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26363,2024-08-29 05:43:00,42,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26364,2024-08-29 23:03:00,38,F,Ростов-на-Дону,TikTok,medium,2024-08-26,2024-08-01
26365,2024-08-29 11:41:00,28,M,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26366,2024-08-29 17:43:00,25,F,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26367,2024-08-29 20:11:00,48,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26372,2024-08-29 05:19:00,38,M,Московская область,TikTok,medium,2024-08-26,2024-08-01
26375,2024-08-29 13:04:00,25,F,Екатеринбург,TikTok,one_time,2024-08-26,2024-08-01
26376,2024-08-29 20:03:00,38,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26378,2024-08-29 22:06:00,41,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26381,2024-08-29 02:36:00,35,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26382,2024-08-29 17:58:00,39,M,Ростов-на-Дону,TikTok,one_time,2024-08-26,2024-08-01
26385,2024-08-29 10:35:00,56,M,Екатеринбург,TikTok,medium,2024-08-26,2024-08-01
26386,2024-08-29 08:45:00,53,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26389,2024-08-29 21:03:00,29,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26392,2024-08-29 15:01:00,53,M,Ростов-на-Дону,TikTok,one_time,2024-08-26,2024-08-01
26395,2024-08-29 03:28:00,32,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26396,2024-08-29 07:44:00,19,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26402,2024-08-29 06:11:00,63,M,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26404,2024-08-29 16:29:00,60,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26405,2024-08-29 16:05:00,26,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26407,2024-08-29 13:34:00,63,F,Новосибирск,TikTok,regular,2024-08-26,2024-08-01
26408,2024-08-29 19:13:00,51,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26410,2024-08-29 03:52:00,47,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26411,2024-08-29 03:41:00,27,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26412,2024-08-29 03:23:00,70,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26413,2024-08-29 11:05:00,48,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26414,2024-08-29 17:47:00,60,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26416,2024-08-29 01:38:00,60,F,Московская область,TikTok,rare,2024-08-26,2024-08-01
26417,2024-08-29 13:48:00,70,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26418,2024-08-29 07:35:00,47,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26420,2024-08-29 09:27:00,26,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26421,2024-08-29 09:36:00,53,M,Краснодар,TikTok,one_time,2024-08-26,2024-08-01
26423,2024-08-29 23:02:00,26,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26426,2024-08-29 04:05:00,47,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26427,2024-08-29 17:49:00,21,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26428,2024-08-29 18:22:00,32,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26430,2024-08-29 18:04:00,41,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26431,2024-08-29 14:59:00,29,M,Ростов-на-Дону,TikTok,rare,2024-08-26,2024-08-01
26434,2024-08-29 08:59:00,40,M,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26435,2024-08-29 12:20:00,69,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26438,2024-08-29 13:19:00,67,M,Московская область,TikTok,rare,2024-08-26,2024-08-01
26440,2024-08-29 22:42:00,68,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26441,2024-08-29 13:23:00,31,F,Ростов-на-Дону,TikTok,medium,2024-08-26,2024-08-01
26442,2024-08-29 11:18:00,48,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26443,2024-08-29 09:41:00,51,M,Москва,TikTok,one_time,2024-08-26,2024-08-01
26448,2024-08-29 18:02:00,51,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26452,2024-08-29 02:24:00,37,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26453,2024-08-29 12:13:00,62,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26454,2024-08-29 14:37:00,18,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26455,2024-08-29 16:57:00,43,F,Краснодар,TikTok,rare,2024-08-26,2024-08-01
26456,2024-08-29 09:00:00,25,F,Нижний Новгород,TikTok,medium,2024-08-26,2024-08-01
26457,2024-08-29 06:16:00,38,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26458,2024-08-29 20:04:00,50,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26459,2024-08-29 05:09:00,28,F,Ростов-на-Дону,TikTok,rare,2024-08-26,2024-08-01
26461,2024-08-29 14:54:00,55,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26463,2024-08-29 06:29:00,51,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26465,2024-08-29 09:24:00,27,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26466,2024-08-29 09:48:00,46,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26468,2024-08-29 18:47:00,69,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26470,2024-08-29 12:39:00,46,F,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26471,2024-08-29 20:00:00,66,M,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26474,2024-08-29 07:53:00,23,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26475,2024-08-29 01:41:00,60,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26481,2024-08-29 00:59:00,34,F,Новосибирск,TikTok,rare,2024-08-26,2024-08-01
26482,2024-08-29 06:31:00,48,F,Московская область,TikTok,regular,2024-08-26,2024-08-01
26483,2024-08-29 21:04:00,44,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26484,2024-08-29 16:28:00,70,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26485,2024-08-29 14:50:00,34,M,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26486,2024-08-29 08:48:00,45,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26487,2024-08-29 20:15:00,56,M,Московская область,TikTok,medium,2024-08-26,2024-08-01
26489,2024-08-29 09:50:00,52,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26490,2024-08-29 06:25:00,21,M,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26491,2024-08-29 15:32:00,70,F,Санкт-Петербург,TikTok,rare,2024-08-26,2024-08-01
26493,2024-08-29 12:38:00,62,M,Московская область,TikTok,rare,2024-08-26,2024-08-01
26494,2024-08-29 15:57:00,61,M,Московская область,TikTok,medium,2024-08-26,2024-08-01
26495,2024-08-29 05:12:00,50,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26497,2024-08-29 20:34:00,65,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26499,2024-08-29 15:50:00,19,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26501,2024-08-29 10:27:00,45,F,Нижний Новгород,TikTok,medium,2024-08-26,2024-08-01
26503,2024-08-29 07:15:00,67,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26504,2024-08-29 15:03:00,28,M,Московская область,TikTok,regular,2024-08-26,2024-08-01
26506,2024-08-30 18:45:00,37,M,Московская область,TikTok,rare,2024-08-26,2024-08-01
26509,2024-08-30 11:15:00,70,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26512,2024-08-30 10:21:00,70,M,Москва,TikTok,one_time,2024-08-26,2024-08-01
26513,2024-08-30 17:57:00,45,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26514,2024-08-30 22:41:00,42,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26515,2024-08-30 22:26:00,62,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26516,2024-08-30 06:10:00,22,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26517,2024-08-30 10:44:00,68,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26518,2024-08-30 17:05:00,18,M,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26519,2024-08-30 21:04:00,58,F,Екатеринбург,TikTok,medium,2024-08-26,2024-08-01
26520,2024-08-30 17:37:00,26,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26521,2024-08-30 22:23:00,47,M,Москва,TikTok,one_time,2024-08-26,2024-08-01
26524,2024-08-30 21:39:00,41,F,Ростов-на-Дону,TikTok,medium,2024-08-26,2024-08-01
26525,2024-08-30 23:30:00,26,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26527,2024-08-30 00:50:00,61,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26528,2024-08-30 05:46:00,33,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26529,2024-08-30 23:32:00,54,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26530,2024-08-30 08:04:00,33,F,Новосибирск,TikTok,regular,2024-08-26,2024-08-01
26532,2024-08-30 00:25:00,51,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26534,2024-08-30 05:37:00,18,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26535,2024-08-30 02:24:00,61,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26538,2024-08-30 18:08:00,26,F,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26540,2024-08-30 02:56:00,55,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26541,2024-08-30 11:50:00,35,M,Московская область,TikTok,regular,2024-08-26,2024-08-01
26542,2024-08-30 07:23:00,68,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26543,2024-08-30 19:03:00,31,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26544,2024-08-30 03:32:00,38,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26546,2024-08-30 09:40:00,54,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26547,2024-08-30 22:27:00,58,M,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26550,2024-08-30 19:45:00,22,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26551,2024-08-30 15:38:00,68,F,Московская область,TikTok,medium,2024-08-26,2024-08-01
26553,2024-08-30 03:06:00,41,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26554,2024-08-30 18:30:00,63,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26556,2024-08-30 18:39:00,69,M,Москва,TikTok,regular,2024-08-26,2024-08-01
26557,2024-08-30 21:30:00,34,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26558,2024-08-30 13:12:00,29,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26559,2024-08-30 17:34:00,65,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26560,2024-08-30 16:35:00,21,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26561,2024-08-30 16:26:00,34,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26562,2024-08-30 17:36:00,47,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26565,2024-08-30 23:36:00,67,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26566,2024-08-30 19:14:00,41,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26569,2024-08-30 13:35:00,57,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26570,2024-08-30 16:41:00,42,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26571,2024-08-30 22:49:00,19,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26574,2024-08-30 09:46:00,25,M,Московская область,TikTok,rare,2024-08-26,2024-08-01
26575,2024-08-30 18:12:00,33,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26576,2024-08-30 00:34:00,65,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26580,2024-08-30 10:12:00,43,F,Другие регионы,TikTok,regular,2024-08-26,2024-08-01
26582,2024-08-30 18:42:00,29,M,Екатеринбург,TikTok,regular,2024-08-26,2024-08-01
26583,2024-08-30 20:31:00,61,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26587,2024-08-30 21:50:00,41,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26588,2024-08-30 04:45:00,35,F,Москва,TikTok,one_time,2024-08-26,2024-08-01
26589,2024-08-30 06:02:00,44,M,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26591,2024-08-30 05:00:00,48,M,Московская область,TikTok,medium,2024-08-26,2024-08-01
26592,2024-08-30 05:00:00,42,F,Краснодар,TikTok,medium,2024-08-26,2024-08-01
26594,2024-08-30 14:49:00,49,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26596,2024-08-30 10:46:00,37,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26597,2024-08-30 00:27:00,50,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26598,2024-08-30 15:48:00,27,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26600,2024-08-30 23:14:00,54,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26602,2024-08-30 07:08:00,31,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26603,2024-08-30 12:09:00,42,F,Екатеринбург,TikTok,rare,2024-08-26,2024-08-01
26604,2024-08-30 05:50:00,33,F,Екатеринбург,TikTok,one_time,2024-08-26,2024-08-01
26605,2024-08-30 19:10:00,22,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26606,2024-08-30 06:41:00,40,F,Санкт-Петербург,TikTok,regular,2024-08-26,2024-08-01
26607,2024-08-30 00:57:00,25,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26608,2024-08-30 08:53:00,33,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26609,2024-08-30 16:23:00,23,F,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26612,2024-08-30 18:59:00,20,M,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26615,2024-08-30 21:37:00,54,F,Другие регионы,TikTok,rare,2024-08-26,2024-08-01
26616,2024-08-30 23:17:00,50,F,Москва,TikTok,regular,2024-08-26,2024-08-01
26617,2024-08-30 18:12:00,67,M,Санкт-Петербург,TikTok,one_time,2024-08-26,2024-08-01
26618,2024-08-30 16:52:00,26,M,Московская область,TikTok,rare,2024-08-26,2024-08-01
26620,2024-08-30 10:55:00,44,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26621,2024-08-30 02:12:00,26,M,Московская область,TikTok,one_time,2024-08-26,2024-08-01
26623,2024-08-30 09:47:00,36,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
26626,2024-08-30 15:07:00,41,M,Другие регионы,TikTok,medium,2024-08-26,2024-08-01
26627,2024-08-30 23:23:00,21,F,Москва,TikTok,rare,2024-08-26,2024-08-01
26629,2024-08-30 10:46:00,40,F,Московская область,TikTok,rare,2024-08-26,2024-08-01
26631,2024-08-30 03:46:00,27,F,Санкт-Петербург,TikTok,medium,2024-08-26,2024-08-01
26632,2024-08-30 02:14:00,30,M,Москва,TikTok,medium,2024-08-26,2024-08-01
26633,2024-08-30 07:55:00,37,M,Нижний Новгород,TikTok,rare,2024-08-26,2024-08-01
26634,2024-08-30 23:00:00,36,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26635,2024-08-30 21:54:00,31,M,Москва,TikTok,rare,2024-08-26,2024-08-01
26636,2024-08-30 06:29:00,50,F,Москва,TikTok,medium,2024-08-26,2024-08-01
26637,2024-08-30 22:17:00,58,M,Другие регионы,TikTok,one_time,2024-08-26,2024-08-01
